route_avg_temp,route_avg_wind_speed,route_avg_precip,route_avg_humidity,route_avg_visibility,route_avg_pressure,origin_avg_temp,origin_avg_wind_speed,origin_avg_precip,origin_avg_humidity,origin_avg_visibility,origin_avg_pressure,dest_avg_temp,dest_avg_wind_speed,dest_avg_precip,dest_avg_humidity,dest_avg_visibility,dest_avg_pressure,truck_age,load_capacity_pounds,mileage_mpg,age,experience,average_speed_mph,avg_no_of_vehicles,distance,average_hours,route_description,origin_description,dest_description,accident,fuel_type,gender,driving_style,ratings,is_midnight,delay
68.5,6.5,0.0,51.0,6.0,1016.0,20.666666666666668,6.041666666666667,0.0,40.666666666666664,6.0,1042.1666666666667,13.458333333333334,6.291666666666667,0.0,65.70833333333333,6.0,1043.2916666666667,9,4000.0,22,39,2,62.07,1791.5416666666667,134.12,2.68,Sunny,Sunny,Sunny,1,diesel,male,proactive,3,0,0
53.25,5.25,0.025,79.0,3.0,1013.5,40.166666666666664,8.083333333333334,0.0,87.58333333333333,4.958333333333333,1018.5833333333334,27.416666666666668,11.166666666666666,0.0,87.0,4.25,1001.0833333333334,9,15000.0,19,45,5,45.14,1664.7916666666667,1452.11,29.04,Light drizzle,Partly cloudy,Moderate snow,1,gas,male,conservative,8,1,1
59.25,9.25,0.0,83.25,6.0,1017.0,-0.5416666666666666,9.0,0.0,52.625,5.958333333333333,1031.4583333333333,26.208333333333332,8.291666666666666,0.0,46.666666666666664,6.0,1028.2916666666667,11,3000.0,17,47,22,38.25,1780.0833333333333,472.99,9.46,Overcast,Partly cloudy,Partly cloudy,1,gas,male,conservative,4,0,0
40.25,9.25,0.0,79.75,4.25,1014.75,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,58.0,9.833333333333334,0.0,71.875,6.0,1020.0833333333334,10,15000.0,16,55,17,59.69,1797.0,1356.29,27.13,Moderate snow,Sunny,Overcast,1,gas,male,proactive,4,1,0
67.5,6.25,0.05,74.0,4.25,1013.5,39.083333333333336,6.333333333333333,0.0,69.125,6.0,1010.875,37.916666666666664,6.416666666666667,0.0,75.16666666666667,6.0,1010.2916666666666,13,3000.0,21,49,10,43.39,1787.5833333333333,78.82,1.58,Clear,Cloudy,Clear,0,diesel,male,conservative,8,0,0
64.5,8.75,0.0,68.0,6.0,1010.25,24.875,8.166666666666666,0.0,45.166666666666664,6.0,1019.125,30.5,6.208333333333333,0.0,45.125,6.0,1018.7916666666666,9,4000.0,22,57,21,49.47,1757.6666666666667,158.59,3.17,Patchy rain possible,Overcast,Clear,1,diesel,male,conservative,9,0,0
92.5,6.25,0.0,49.75,6.0,1009.0,60.75,17.541666666666668,0.0,79.75,6.0,1006.5416666666666,46.791666666666664,16.041666666666668,0.0,74.58333333333333,6.0,1009.9583333333334,9,3000.0,22,45,14,42.94,1752.2083333333333,1155.04,23.1,Sunny,Cloudy,Sunny,0,diesel,female,conservative,6,1,0
47.25,10.75,0.0,76.5,4.75,1012.75,34.0,12.791666666666666,0.0,82.25,6.0,1008.7916666666666,40.416666666666664,4.75,0.0,61.041666666666664,6.0,1012.75,8,20000.0,25,50,11,61.11,1748.0416666666667,447.87,8.96,Clear,Clear,Sunny,1,diesel,male,proactive,5,0,0
65.5,13.25,0.0,72.0,6.0,1014.75,54.916666666666664,9.375,0.008333333333333333,66.0,5.416666666666667,1007.7083333333334,52.875,11.0,0.004166666666666667,77.70833333333333,5.666666666666667,1006.625,9,3000.0,15,49,7,64.47,1741.0416666666667,222.94,4.46,Overcast,Sunny,Clear,1,gas,male,Unknown,8,0,0
75.25,12.5,0.0,75.25,6.0,1014.0,32.916666666666664,5.666666666666667,0.0,86.16666666666667,6.0,1008.6666666666666,48.875,5.875,0.008333333333333333,89.75,4.333333333333333,1014.2916666666666,12,10000.0,20,47,13,47.14,1739.7916666666667,944.02,18.88,Clear,Clear,Light drizzle,1,gas,male,conservative,6,1,0
43.0,7.0,0.0,91.75,6.0,1009.0,28.166666666666668,7.541666666666667,0.0,60.166666666666664,4.791666666666667,1024.25,25.791666666666668,5.25,0.0,89.0,5.041666666666667,1021.1666666666666,11,3000.0,23,44,9,57.52,1686.4166666666667,1324.85,26.5,Partly cloudy,Sunny,Patchy moderate snow,1,diesel,male,proactive,4,1,1
57.5,12.25,0.0,50.5,6.0,1010.5,75.66666666666667,5.041666666666667,0.0,81.625,6.0,1013.75,46.666666666666664,10.5,0.020833333333333332,76.54166666666667,5.541666666666667,1009.4166666666666,7,20000.0,13,38,6,61.1,1747.5,2031.49,40.63,Partly cloudy,Clear,Sunny,0,gas,male,proactive,8,1,0
86.0,8.25,0.05,61.0,5.0,1016.0,44.75,10.041666666666666,0.0,96.08333333333333,6.0,1011.3333333333334,45.041666666666664,2.4166666666666665,0.0,81.125,6.0,1021.2916666666666,8,10000.0,25,47,12,58.98,1773.5,816.72,16.33,Moderate or heavy rain shower,Partly cloudy,Clear,1,diesel,male,proactive,4,1,0
50.25,8.5,0.05,85.25,5.0,1022.0,52.666666666666664,5.583333333333333,0.0,90.45833333333333,4.166666666666667,1017.0416666666666,27.416666666666668,11.166666666666666,0.0,87.0,4.25,1001.0833333333334,10,3000.0,18,55,24,46.94,1175.0416666666667,1722.0,34.44,Moderate or heavy rain shower,Partly cloudy,Moderate snow,1,gas,male,conservative,9,1,1
68.0,5.25,0.0,66.5,3.25,1014.0,25.458333333333332,14.833333333333334,0.016666666666666666,88.95833333333333,1.375,1010.7083333333334,42.958333333333336,12.208333333333334,0.0,53.791666666666664,6.0,1022.2083333333334,13,3000.0,24,42,13,65.04,591.2916666666666,535.94,10.72,Fog,Blizzard,Sunny,1,diesel,male,Unknown,8,0,0
51.75,4.0,0.0,76.25,5.5,1024.0,18.208333333333332,3.5416666666666665,0.0,61.75,6.0,1044.2083333333333,22.0,7.916666666666667,0.0,59.875,6.0,1038.375,10,6000.0,26,50,10,35.29,1732.9583333333333,445.13,8.9,Light snow,Light snow,Sunny,0,diesel,male,conservative,4,0,0
69.5,6.75,0.0,38.0,6.0,1015.5,-17.5,5.916666666666667,0.0,65.125,6.0,1029.25,55.208333333333336,4.625,0.0,86.79166666666667,5.916666666666667,1013.625,9,6000.0,17,43,9,59.3,1791.0833333333333,1672.64,33.45,Sunny,Overcast,Partly cloudy,0,gas,male,proactive,8,1,1
47.5,6.25,0.0,77.0,3.75,1018.0,27.208333333333332,13.875,0.012500000000000002,89.83333333333333,0.5,1009.0416666666666,33.625,13.375,0.0,78.25,3.4583333333333335,1012.25,7,6000.0,21,41,16,46.28,206.25,185.73,3.71,Clear,Blizzard,Blizzard,1,diesel,male,conservative,6,0,0
51.5,10.75,0.0,66.0,6.0,1020.5,38.958333333333336,12.666666666666666,0.0,56.708333333333336,6.0,1021.5,55.354166666666664,6.0,0.012500000000000002,82.22916666666667,4.583333333333333,1013.75,9,3000.0,18,49,6,42.61,1735.3333333333333,980.64,19.61,Cloudy,Sunny,Patchy rain possible,0,gas,male,conservative,2,1,0
71.25,7.75,0.0,69.5,6.0,1012.25,29.0,7.0,0.0,73.79166666666667,5.458333333333333,1022.0833333333334,1.7916666666666667,6.25,0.0,91.5,4.125,1030.125,8,10000.0,23,49,0,60.32,1649.875,1000.1,20.0,Light rain shower,Light snow,Partly cloudy,1,diesel,female,proactive,4,1,1
62.0,5.75,0.0,74.5,3.5,1012.75,75.70833333333333,6.583333333333333,0.0,70.16666666666667,6.0,1010.9166666666666,18.208333333333332,9.625,0.0,76.16666666666667,5.041666666666667,1029.4583333333333,11,10000.0,19,44,10,60.09,1827.9166666666667,1890.43,37.81,Light drizzle,Clear,Clear,1,gas,male,proactive,7,1,0
39.0,3.5,0.0,73.25,5.5,1013.75,28.625,6.708333333333333,0.0,35.333333333333336,6.0,1027.375,59.666666666666664,9.875,0.012500000000000002,94.45833333333333,5.208333333333333,1021.5833333333334,9,6000.0,19,46,11,47.8,1851.4166666666667,2471.31,49.43,Clear,Overcast,Overcast,1,gas,male,conservative,8,1,1
62.0,8.0,0.0,88.75,5.5,1004.75,49.083333333333336,10.416666666666666,0.0,94.16666666666667,5.791666666666667,1003.8333333333334,44.375,11.25,0.0,97.0,6.0,1010.5833333333334,11,6000.0,20,46,7,49.34,1829.9583333333333,267.0,5.34,Clear,Cloudy,Overcast,1,gas,male,conservative,2,0,0
35.75,7.5,0.0,74.25,5.25,1021.0,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,28.25,4.916666666666667,0.0,89.41666666666667,5.625,1030.1666666666667,8,10000.0,21,42,9,59.95,1668.4583333333333,903.25,18.07,Sunny,Partly cloudy,Light snow,1,gas,male,proactive,8,1,0
58.25,5.75,0.0,68.0,6.0,1015.75,30.458333333333332,5.958333333333333,0.0,94.70833333333333,2.625,1026.875,41.833333333333336,12.875,0.0375,91.79166666666667,4.125,1021.75,11,3000.0,14,45,17,44.85,566.6666666666666,800.52,16.01,Clear,Heavy snow,Light rain,1,gas,male,conservative,8,1,0
61.25,7.0,0.0,88.5,4.5,1013.75,14.125,3.8333333333333335,0.0,77.91666666666667,5.375,1036.5416666666667,12.958333333333334,10.75,0.0,62.166666666666664,6.0,1033.0833333333333,11,4000.0,20,45,4,62.09,1673.0416666666667,335.83,6.72,Clear,Partly cloudy,Sunny,0,diesel,male,proactive,3,0,1
39.5,7.5,0.05,75.75,5.0,1016.0,47.833333333333336,9.041666666666666,0.04583333333333334,85.58333333333333,4.958333333333333,1005.0833333333334,56.375,9.791666666666666,0.0,77.66666666666667,6.0,1009.8333333333334,11,10000.0,18,39,6,57.65,1781.2083333333333,211.56,4.23,Moderate rain,Moderate rain,Clear,1,gas,male,proactive,7,0,0
74.5,10.25,0.07500000000000001,77.5,5.25,1014.25,39.083333333333336,6.333333333333333,0.0,69.125,6.0,1010.875,36.041666666666664,8.958333333333334,0.0,81.79166666666667,6.0,1008.5,9,4000.0,19,44,19,61.94,1812.5833333333333,304.17,6.08,Clear,Cloudy,Clear,1,gas,male,proactive,7,0,0
61.25,6.75,0.0,52.75,6.0,1015.0,9.083333333333334,8.5,0.0,83.58333333333333,4.958333333333333,1029.375,30.5,16.375,0.02916666666666667,84.70833333333333,1.5416666666666667,1013.4166666666666,11,3000.0,21,43,14,55.36,1654.5416666666667,377.15,7.54,Clear,Sunny,Blizzard,1,diesel,male,conservative,5,0,0
30.0,12.5,0.0,80.5,3.5,1021.5,33.5,12.333333333333334,0.0,52.458333333333336,5.333333333333333,1003.0,11.75,18.625,0.0,63.291666666666664,6.0,1018.5,8,3000.0,19,54,20,60.43,1643.7083333333333,1659.34,33.19,Blizzard,Sunny,Clear,0,gas,male,Unknown,7,1,1
36.5,12.5,0.0,66.0,3.5,1028.0,29.791666666666668,9.291666666666666,0.0,63.416666666666664,5.291666666666667,1021.25,20.5,6.666666666666667,0.0,56.458333333333336,6.0,1022.625,10,3000.0,20,54,24,53.4,1598.1666666666667,193.12,3.86,Heavy snow,Partly cloudy,Partly cloudy,1,gas,male,conservative,8,0,0
47.25,4.0,0.0,73.25,6.0,1016.0,42.875,12.166666666666666,0.0,57.541666666666664,6.0,1019.125,34.708333333333336,6.125,0.0,56.833333333333336,6.0,1029.1666666666667,11,6000.0,12,51,15,62.61,1750.1666666666667,1668.41,33.37,Partly cloudy,Clear,Clear,1,gas,male,Unknown,5,1,0
65.0,14.25,0.025,75.75,4.25,1015.75,52.354166666666664,6.8125,0.0020833333333333333,54.3125,5.895833333333333,1015.25,23.25,4.916666666666667,0.0,64.66666666666667,4.958333333333333,1027.4166666666667,11,20000.0,26,54,18,42.02,1763.0384615384614,349.44,6.99,Sunny,Clear,Moderate snow,1,diesel,male,conservative,7,0,0
26.0,16.25,0.0,81.75,3.5,1014.25,25.833333333333332,9.5,0.0,43.291666666666664,6.0,1023.7083333333334,29.125,9.5,0.016666666666666666,83.16666666666667,1.375,1017.6666666666666,10,6000.0,27,52,25,48.11,1771.1666666666667,1659.34,33.19,Clear,Clear,Heavy snow,0,diesel,male,conservative,7,1,1
36.0,12.5,0.0,60.25,6.0,1023.5,55.25,10.041666666666666,0.04583333333333334,84.95833333333333,4.791666666666667,1010.625,73.33333333333333,3.875,0.0,85.625,4.166666666666667,1015.0,10,3000.0,17,50,5,60.09,1723.4166666666667,2288.87,45.78,Overcast,Heavy rain,Partly cloudy,0,gas,male,proactive,2,1,0
63.0,17.25,0.0,60.5,6.0,1016.0,59.770833333333336,3.7083333333333335,0.0,72.64583333333333,6.0,1017.4583333333334,38.333333333333336,7.125,0.0,95.75,3.75,1017.5416666666666,10,3000.0,20,54,24,53.4,1711.125,349.44,6.99,Sunny,Clear,Fog,1,gas,male,conservative,8,0,0
46.5,5.5,0.0,63.5,5.0,1010.25,35.458333333333336,13.875,0.016666666666666666,88.79166666666667,2.9166666666666665,1007.4583333333334,61.666666666666664,10.125,0.008333333333333333,61.708333333333336,5.541666666666667,1020.3333333333334,10,15000.0,22,42,16,39.1,753.0833333333334,871.28,17.43,Partly cloudy,Overcast,Sunny,1,diesel,male,conservative,4,1,0
45.5,5.25,0.0,58.5,6.0,1026.25,64.41666666666667,4.916666666666667,0.0,48.416666666666664,6.0,1011.5,58.0,9.833333333333334,0.0,71.875,6.0,1020.0833333333334,6,15000.0,21,51,16,50.22,1758.0,2091.61,41.83,Sunny,Clear,Overcast,1,diesel,male,conservative,7,1,0
65.5,7.0,0.0,76.0,6.0,1012.5,49.083333333333336,5.083333333333333,0.02916666666666667,96.25,3.75,1013.75,40.5,6.875,0.008333333333333333,66.83333333333333,5.708333333333333,1010.1666666666666,9,10000.0,24,53,20,50.23,1103.4583333333333,855.84,17.12,Clear,Moderate rain,Light rain shower,0,diesel,male,conservative,9,1,1
39.5,6.5,0.0,38.25,6.0,1027.5,28.166666666666668,7.541666666666667,0.0,60.166666666666664,4.791666666666667,1024.25,20.458333333333332,7.125,0.0,58.083333333333336,6.0,1026.25,10,3000.0,24,57,10,45.88,1686.4166666666667,229.76,4.6,Clear,Sunny,Sunny,1,diesel,male,conservative,7,0,0
84.75,13.5,0.0,45.0,6.0,1012.75,35.333333333333336,10.625,0.0,79.83333333333333,6.0,1025.7916666666667,15.791666666666666,8.291666666666666,0.0,83.16666666666667,5.875,1028.5833333333333,11,10000.0,17,53,19,40.02,1789.375,392.65,7.85,Sunny,Light snow,Clear,1,gas,male,conservative,9,0,1
71.5,4.75,0.0,52.75,6.0,1019.25,28.166666666666668,7.541666666666667,0.0,60.166666666666664,4.791666666666667,1024.25,57.541666666666664,5.75,0.0,85.58333333333333,2.5833333333333335,1024.4583333333333,7,3000.0,25,41,2,59.77,1686.4166666666667,1063.62,21.27,Clear,Sunny,Light drizzle,1,diesel,male,proactive,4,1,0
78.0,5.75,0.0,68.75,6.0,1017.75,-2.5416666666666665,7.5,0.0,78.125,5.125,1029.6666666666667,-1.2916666666666667,6.375,0.0,77.79166666666667,4.708333333333333,1029.4583333333333,10,3000.0,21,49,-2,58.94,1714.6666666666667,21.39,0.43,Clear,Partly cloudy,Partly cloudy,1,gas,male,proactive,8,0,0
75.5,6.5,0.0,90.0,6.0,1015.5,51.979166666666664,4.708333333333333,0.010416666666666666,71.72916666666667,5.604166666666667,1017.4791666666666,23.875,15.208333333333334,0.008333333333333333,87.33333333333333,3.1666666666666665,1010.0,10,3000.0,24,50,4,44.23,1579.7083333333333,664.12,13.28,Clear,Partly cloudy,Blizzard,0,diesel,male,conservative,8,0,1
67.75,11.5,0.0,69.75,6.0,1025.5,29.791666666666668,9.291666666666666,0.0,63.416666666666664,5.291666666666667,1021.25,-1.2916666666666667,6.375,0.0,77.79166666666667,4.708333333333333,1029.4583333333333,6,10000.0,17,54,6,57.15,1598.1666666666667,420.95,8.42,Clear,Partly cloudy,Partly cloudy,1,gas,male,proactive,8,0,0
73.5,6.75,0.0,31.5,6.0,1015.5,34.083333333333336,6.5,0.008333333333333333,90.125,4.0,1015.875,37.25,5.625,0.0,55.166666666666664,6.0,1016.375,11,10000.0,17,53,19,40.02,1324.0,465.05,9.3,Clear,Clear,Clear,1,gas,male,conservative,9,0,0
50.25,10.75,0.05,88.75,5.0,1013.75,24.166666666666668,13.041666666666666,0.0,91.54166666666667,4.708333333333333,1019.0416666666666,50.166666666666664,5.020833333333333,0.0,29.25,6.0,1025.9166666666667,9,6000.0,20,43,9,60.19,1368.5,659.26,13.19,Clear,Light rain,Sunny,1,gas,male,proactive,3,0,1
61.0,9.75,0.0,71.25,6.0,1022.25,36.958333333333336,7.875,0.0,66.41666666666667,6.0,1023.125,68.5,9.125,0.0,11.583333333333334,6.0,1016.0416666666666,10,3000.0,16,47,4,44.29,1771.7083333333333,5572.07,111.44,Patchy rain possible,Partly cloudy,Clear,0,gas,male,conservative,2,1,1
37.75,8.25,0.0,76.5,6.0,1024.5,60.75,3.125,0.0,67.125,6.0,1014.4583333333334,68.66666666666667,16.833333333333332,0.0,64.20833333333333,6.0,1017.6666666666666,11,3000.0,17,41,4,37.58,1772.5416666666667,1555.46,31.11,Clear,Clear,Sunny,0,gas,male,conservative,4,1,1
65.25,15.25,0.07500000000000001,62.0,4.75,1006.25,9.083333333333334,8.5,0.0,83.58333333333333,4.958333333333333,1029.375,-9.625,5.291666666666667,0.0,84.875,5.958333333333333,1036.25,11,3000.0,18,53,14,47.01,1662.875,260.56,5.21,Clear,Sunny,Partly cloudy,1,gas,male,conservative,5,0,0
59.5,8.75,0.0,61.0,6.0,1006.25,73.54166666666667,2.7083333333333335,0.0,68.29166666666667,6.0,1013.375,32.833333333333336,4.416666666666667,0.0,69.91666666666667,6.0,1026.0416666666667,10,4000.0,22,47,2,43.66,1767.5416666666667,2204.52,44.09,Clear,Partly cloudy,Partly cloudy,1,diesel,male,conservative,3,1,0
55.0,6.5,0.05,97.25,4.75,1009.75,62.916666666666664,3.3333333333333335,0.0,67.91666666666667,6.0,1012.25,75.375,9.958333333333334,0.0,56.458333333333336,6.0,1013.5416666666666,12,6000.0,19,51,18,40.35,1698.875,9183.35,183.67,Moderate rain,Clear,Clear,1,gas,female,conservative,7,1,0
55.0,10.25,0.0,61.25,6.0,1014.0,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,27.791666666666668,5.541666666666667,0.0,91.79166666666667,3.375,1029.3333333333333,12,15000.0,14,49,14,63.42,1753.25,408.98,8.18,Clear,Overcast,Moderate snow,0,gas,male,proactive,4,0,0
65.0,8.25,0.0,69.75,6.0,1011.75,18.458333333333332,14.416666666666666,0.004166666666666667,86.125,4.0,1023.875,29.416666666666668,6.791666666666667,0.0,88.75,4.458333333333333,1030.0833333333333,11,3000.0,17,44,13,44.74,1450.9583333333333,952.33,19.05,Clear,Overcast,Heavy snow,1,gas,female,conservative,6,1,0
58.0,13.25,0.0,60.5,6.0,1012.0,39.291666666666664,4.833333333333333,0.0375,88.25,2.7083333333333335,1013.9166666666666,48.666666666666664,6.125,0.02916666666666667,95.66666666666667,3.6666666666666665,1013.7083333333334,9,3000.0,25,53,20,62.51,715.5416666666666,368.04,7.36,Cloudy,Light drizzle,Overcast,1,diesel,male,proactive,7,0,0
57.0,4.5,0.0,62.75,6.0,1015.0,11.125,7.5,0.0,87.625,6.0,1028.2083333333333,20.416666666666668,15.708333333333334,0.0,64.58333333333333,2.5,1021.25,9,6000.0,23,56,19,62.13,1741.0,988.03,19.76,Partly cloudy,Sunny,Blizzard,1,diesel,female,proactive,4,1,0
74.5,11.0,0.0,67.5,6.0,1013.5,22.916666666666668,13.541666666666666,0.025000000000000005,91.91666666666667,0.7083333333333334,1006.75,33.708333333333336,5.625,0.0,42.666666666666664,6.0,1018.3333333333334,9,3000.0,23,50,4,48.14,212.54166666666666,555.36,11.11,Patchy rain possible,Blizzard,Overcast,1,diesel,male,conservative,3,0,0
45.75,11.25,0.0,72.25,6.0,1025.25,26.0,6.041666666666667,0.008333333333333333,67.29166666666667,4.041666666666667,1032.2916666666667,74.45833333333333,14.333333333333334,0.0,67.625,6.0,1015.0833333333334,7,3000.0,16,50,1,58.01,1001.6666666666666,1761.12,35.22,Sunny,Heavy snow,Clear,0,gas,male,proactive,8,1,1
75.0,7.75,0.0,50.75,6.0,1014.75,33.541666666666664,4.791666666666667,0.05416666666666667,95.83333333333333,3.6666666666666665,1014.2083333333334,9.083333333333334,8.5,0.0,83.58333333333333,4.958333333333333,1029.375,13,15000.0,24,41,4,61.24,1486.625,727.48,14.55,Overcast,Mist,Sunny,1,diesel,male,proactive,8,0,0
55.5,10.75,0.0,44.75,6.0,1020.5,24.0,4.291666666666667,0.0,81.125,6.0,1032.2083333333333,54.8125,6.291666666666667,0.02291666666666667,74.5,5.5625,1016.5625,8,15000.0,18,45,14,38.98,1868.625,790.34,15.81,Clear,Partly cloudy,Clear,1,gas,male,conservative,6,0,0
62.0,4.0,0.0,71.25,6.0,1023.5,72.25,11.416666666666666,0.0,14.75,6.0,1017.8333333333334,31.083333333333332,8.75,0.0,80.66666666666667,5.25,1026.625,11,3000.0,20,37,8,52.48,1846.4166666666667,6325.2,126.5,Light rain shower,Clear,Overcast,1,gas,male,conservative,4,1,1
61.5,9.25,0.0,71.25,6.0,1015.0,24.375,12.291666666666666,0.0,86.875,4.333333333333333,1010.375,42.25,14.666666666666666,0.0,47.916666666666664,6.0,1017.625,10,3000.0,18,47,13,59.85,1215.2916666666667,817.86,16.36,Light rain shower,Cloudy,Clear,0,gas,male,proactive,6,1,0
68.5,5.0,0.0,75.75,6.0,1006.75,29.75,4.708333333333333,0.0,44.375,6.0,1024.2916666666667,57.666666666666664,7.791666666666667,0.0,69.33333333333333,6.0,1022.9583333333334,9,15000.0,16,51,22,62.98,1837.8333333333333,1570.81,31.42,Cloudy,Partly cloudy,Sunny,0,gas,male,proactive,7,1,0
57.0,7.5,0.0,75.25,5.75,1014.25,39.0,10.708333333333334,0.05000000000000001,91.45833333333333,3.0416666666666665,1005.8333333333334,33.625,13.375,0.0,78.25,3.4583333333333335,1012.25,8,4000.0,23,58,21,60.79,1138.5833333333333,408.23,8.16,Cloudy,Moderate rain,Blizzard,1,diesel,Unknown,proactive,6,0,0
58.5,5.0,0.0,78.5,3.5,1015.5,-3.25,14.458333333333334,0.0,66.04166666666667,4.583333333333333,1022.3333333333334,49.520833333333336,4.958333333333333,0.006250000000000001,48.395833333333336,5.916666666666667,1022.0833333333334,10,15000.0,23,51,10,57.85,1644.375,478.18,9.56,Light drizzle,Partly cloudy,Partly cloudy,1,diesel,male,proactive,4,0,0
59.5,7.5,0.07500000000000001,74.25,4.25,1012.75,28.583333333333332,7.875,0.0,89.08333333333333,5.833333333333333,1024.0416666666667,54.583333333333336,4.541666666666667,0.0,90.45833333333333,4.75,1024.0833333333333,8,6000.0,20,46,12,59.34,1719.75,893.86,17.88,Cloudy,Sunny,Overcast,0,gas,male,proactive,5,1,0
67.5,9.25,0.0,59.0,6.0,1015.0,38.666666666666664,7.708333333333333,0.0,72.08333333333333,6.0,1013.375,41.75,8.25,0.0,67.83333333333333,5.791666666666667,1014.1666666666666,9,15000.0,24,48,16,59.98,1744.9166666666667,157.85,3.16,Clear,Sunny,Clear,1,diesel,male,proactive,4,0,0
41.5,8.0,0.0,62.75,5.0,1019.5,14.5,11.791666666666666,0.0,48.458333333333336,5.625,1025.75,9.041666666666666,7.875,0.0,87.625,4.625,1026.0,10,15000.0,23,48,9,60.31,1696.625,250.02,5.0,Patchy moderate snow,Sunny,Clear,0,diesel,male,proactive,7,0,0
49.25,4.0,0.0,77.75,5.5,1020.25,32.583333333333336,10.291666666666666,0.0,50.666666666666664,6.0,1017.0,16.125,9.583333333333334,0.0,83.20833333333333,6.0,1024.3333333333333,11,15000.0,19,56,21,60.48,1863.875,1144.89,22.9,Clear,Clear,Clear,1,gas,male,proactive,7,1,1
64.25,8.25,0.0,51.0,6.0,1017.0,-1.875,6.833333333333333,0.0,79.83333333333333,6.0,1024.7083333333333,32.75,9.458333333333334,0.0,51.375,6.0,1017.0,13,20000.0,17,57,26,44.76,1763.7083333333333,840.31,16.81,Clear,Cloudy,Clear,1,gas,male,conservative,4,1,0
50.0,7.0,0.0,79.25,6.0,1007.25,27.208333333333332,13.875,0.012500000000000002,89.83333333333333,0.5,1009.0416666666666,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,7,3000.0,22,43,10,57.78,189.58333333333334,406.64,8.13,Clear,Blizzard,Moderate rain,1,diesel,male,proactive,4,0,0
69.75,6.0,0.0,45.75,6.0,1018.0,21.291666666666668,5.041666666666667,0.0,72.41666666666667,6.0,1021.625,27.958333333333332,4.416666666666667,0.0,84.83333333333333,4.583333333333333,1018.875,9,4000.0,24,55,22,62.7,1755.625,6847.86,136.96,Partly cloudy,Sunny,Mist,1,diesel,male,Unknown,8,1,1
30.5,4.25,0.0,48.5,6.0,1031.0,29.708333333333332,2.9583333333333335,0.0,93.5,4.416666666666667,1031.0,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,8,4000.0,21,40,2,51.78,1336.6666666666667,193.12,3.86,Clear,Overcast,Overcast,0,diesel,male,conservative,3,0,0
45.5,6.0,0.0,81.0,6.0,1019.5,23.708333333333332,8.583333333333334,0.0,48.5,6.0,1033.4166666666667,74.45833333333333,14.333333333333334,0.0,67.625,6.0,1015.0833333333334,9,3000.0,20,49,17,38.51,1673.8333333333333,2203.95,44.08,Cloudy,Sunny,Clear,1,gas,male,conservative,4,1,0
61.0,3.5,0.0,55.25,6.0,1015.0,33.541666666666664,4.791666666666667,0.05416666666666667,95.83333333333333,3.6666666666666665,1014.2083333333334,53.875,14.125,0.08333333333333333,85.70833333333333,3.75,1007.625,9,15000.0,24,48,16,59.98,1486.625,681.4,13.63,Clear,Mist,Heavy rain,1,diesel,male,proactive,4,0,1
33.0,4.75,0.0,87.5,3.5,1020.75,33.291666666666664,5.666666666666667,0.0,32.666666666666664,6.0,1013.1666666666666,-11.791666666666666,5.541666666666667,0.0,74.83333333333333,3.5416666666666665,1030.25,7,15000.0,17,46,12,44.43,1742.75,728.4,14.57,Moderate snow,Partly cloudy,Heavy snow,0,gas,male,conservative,6,0,0
64.0,12.0,0.0,93.75,4.75,1013.5,51.979166666666664,4.708333333333333,0.010416666666666666,71.72916666666667,5.604166666666667,1017.4791666666666,22.916666666666668,13.541666666666666,0.025000000000000005,91.91666666666667,0.7083333333333334,1006.75,7,3000.0,23,52,26,44.61,1601.2,556.81,11.14,Light rain shower,Partly cloudy,Blizzard,1,diesel,male,conservative,8,0,0
31.5,6.0,0.0,88.0,5.75,1010.25,33.625,13.375,0.0,78.25,3.4583333333333335,1012.25,35.458333333333336,13.875,0.016666666666666666,88.79166666666667,2.9166666666666665,1007.4583333333334,12,15000.0,23,51,17,58.27,1085.6666666666667,240.42,4.81,Light snow,Blizzard,Overcast,1,diesel,male,proactive,9,0,0
59.5,12.0,0.0,70.0,6.0,1015.25,36.041666666666664,8.333333333333334,0.0,24.5,6.0,1023.4166666666666,85.83333333333333,12.458333333333334,0.0,21.75,6.0,1013.0416666666666,10,15000.0,20,40,4,61.26,1768.875,9908.05,198.16,Clear,Sunny,Clear,1,diesel,male,proactive,7,1,0
66.0,7.5,0.05,77.75,5.0,1007.5,32.583333333333336,6.541666666666667,0.0,61.166666666666664,6.0,1017.375,32.5,4.0,0.0,93.79166666666667,3.4166666666666665,1023.8333333333334,13,4000.0,20,46,12,49.89,1741.4583333333333,1052.25,21.04,Moderate rain,Clear,Overcast,1,gas,male,conservative,5,1,1
41.5,5.0,0.0,66.25,6.0,1015.0,18.75,5.375,0.0,78.66666666666667,5.25,1023.7916666666666,23.333333333333332,8.041666666666666,0.0,60.0,6.0,1026.5833333333333,9,4000.0,17,50,8,48.74,1499.0,1430.92,28.62,Clear,Moderate snow,Sunny,1,gas,male,conservative,8,1,1
